,id,x,y,unique_squi_id,Shift,Date,Age,primary_fur_color,Location,specific_location,running,Chasing,Climbing,Eating,Foraging,other_activities,Kuks,Quaas,Moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
757,1759,-73.9703621616472,40.775032271482,12E-AM-1017-08,AM,10172018,Adult,Gray,Above Ground,not known,False,False,False,True,False,chilling,False,False,False,False,False,False,True,False
758,1760,-73.969951118124,40.7762756593015,14E-AM-1008-17,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
759,1761,-73.97182341595571,40.7810842503715,18A-AM-1012-02,AM,10122018,Adult,Gray,Above Ground,not known,False,False,True,True,True,burying,False,False,False,True,False,False,False,True
760,1762,-73.975062146111,40.7723417173451,8C-PM-1013-07,PM,10132018,not known,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
761,1763,-73.96792913479558,40.7846973096665,23B-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,2/3 were chasing each other,False,False,False,False,True,False,False,True
762,1764,-73.9767455430709,40.7717866237826,6B-PM-1017-06,PM,10172018,Adult,Gray,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,False,False,False,False
763,1765,-73.9746608786299,40.7776092078254,13A-AM-1017-01,AM,10172018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
764,1766,-73.96797780019,40.784762947325795,23B-PM-1012-05,PM,10122018,Adult,Gray,Above Ground,chain link fence,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
765,1767,-73.96844631543979,40.78348133193521,21B-AM-1019-02,AM,10192018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
766,1768,-73.9655734633649,40.7805366922231,20F-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,not known,False,False,True,False,False,pulling leaves,True,False,False,False,False,False,False,False
767,1769,-73.9729394928432,40.774325671649606,11D-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,True,True,True,not known,False,False,False,False,False,False,False,True
768,1770,-73.976521916284,40.773784724458,9B-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,True,False,False,False,False,False,False,True
769,1771,-73.95977827620291,40.79207733767571,33D-AM-1017-07,AM,10172018,Adult,Black,Ground Plane,not known,False,False,False,False,True,not known,False,True,False,True,False,False,True,False
770,1772,-73.9648626810032,40.7804506112843,20G-AM-1018-02,AM,10182018,Adult,Gray,Above Ground,Ran up tree,True,False,True,False,False,not known,True,False,False,False,False,False,False,False
771,1773,-73.95841884610591,40.7913241048498,33E-PM-1012-07,PM,10122018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,False
772,1774,-73.95661891453521,40.7883417969746,31H-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
773,1775,-73.9673603655908,40.787697417778205,26A-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
774,1776,-73.95957577926829,40.7899242643847,31E-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,False,True,not known,False,True,False,False,False,False,True,False
775,1777,-73.9686816795392,40.775770422666994,14F-PM-1012-02,PM,10122018,Adult,Gray,Above Ground,not known,False,False,True,True,False,not known,False,False,False,False,False,False,True,False
776,1778,-73.96542102635209,40.7782529692575,17G-AM-1018-01,AM,10182018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
777,1779,-73.9677054870327,40.778992870166,17E-AM-1017-03,AM,10172018,Adult,Gray,Above Ground,Tree trunk,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
778,1780,-73.9745305540008,40.7742043234014,10C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,True,False,True,True
779,1781,-73.9675472064204,40.7835947167436,22C-PM-1006-06,PM,10062018,Juvenile,Cinnamon,Above Ground,on tree,False,False,False,True,False,not known,False,False,False,False,False,False,False,False
780,1782,-73.955516031113,40.7923188156277,35G-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
781,1783,-73.9710559113762,40.779427991420896,16C-PM-1018-01,PM,10182018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
782,1784,-73.96776542897571,40.786785529449,25A-AM-1013-03,AM,10132018,not known,Gray,Above Ground,BIG TREE,False,False,False,False,False,being chased by #2,False,False,False,False,False,False,True,False
783,1785,-73.9649658099293,40.782326236907394,22F-PM-1014-03,PM,10142018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,True,False,False,True,False
784,1786,-73.9619417432685,40.7930365939865,33B-PM-1010-12,PM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
785,1787,-73.953296595236,40.7927644594513,36I-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,not known,True,False,False,True,True,not known,False,False,False,False,False,False,True,False
786,1788,-73.97251575343559,40.765837672923396,2I-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,not known,True,False,False,True,True,not known,False,False,False,False,False,False,True,False
787,1789,-73.9687476703117,40.7742856696093,12G-AM-1012-01,AM,10122018,Adult,Cinnamon,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
788,1790,-73.9675023138703,40.7872554700995,25A-PM-1007-01,PM,10072018,Adult,Cinnamon,Above Ground,tree,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
789,1791,-73.9745040517502,40.77333038538,9C-PM-1006-06,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
790,1792,-73.9772635911119,40.7709428872533,6B-PM-1017-03,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
791,1793,-73.97301156879641,40.7741018274312,10D-AM-1008-05,AM,10082018,Juvenile,Gray,Above Ground,not known,False,False,True,True,False,not known,False,False,False,False,False,False,False,False
792,1794,-73.9730111650468,40.7782157736204,14B-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
793,1795,-73.9790010565108,40.768573236954396,2C-PM-1013-09,PM,10132018,Adult,gray,Ground Plane,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
794,1796,-73.9582523503306,40.7996897499473,41A-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,not known,True,False,True,False,False,not known,False,False,False,False,False,False,False,True
795,1797,-73.9706641770728,40.77592292137621,13E-AM-1017-12,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
796,1798,-73.969345754447,40.7770429650288,15E-AM-1013-02,AM,10132018,Adult,Gray,Above Ground,not known,True,False,True,False,False,not known,False,False,False,False,False,True,False,False
797,1799,-73.98085422862799,40.7678702158382,1B-AM-1012-17,AM,10122018,Adult,Gray,Ground Plane,not known,False,False,True,True,True,not known,False,False,False,False,False,False,True,False
798,1800,-73.9529413156461,40.7920963446605,36I-PM-1007-06,PM,10072018,Adult,Cinnamon,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
799,1801,-73.96821440393342,40.7773070675393,15F-AM-1007-08,AM,10072018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
800,1802,-73.9743342303548,40.772774294833205,8D-AM-1007-08,AM,10072018,Adult,Gray,Above Ground,not known,False,False,False,False,False,communicating from tree,False,False,False,False,False,False,False,False
801,1803,-73.958494212554,40.7995008636057,41A-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,ran across a path,False,False,False,False,False,False,True,False
802,1804,-73.9697983725608,40.7700677022205,8I-PM-1013-09,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
803,1805,-73.9697196619878,40.7814068507607,19B-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,not known,True,False,False,True,False,not known,False,False,False,False,False,False,True,True
804,1806,-73.97068515461841,40.7780777016038,15D-PM-1017-04,PM,10172018,Adult,Cinnamon,Above Ground,on fence,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
805,1807,-73.97047575554599,40.7763348062134,13E-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,begging (came one yard away from me and stood there),False,False,False,False,False,True,False,False
806,1808,-73.97772590224409,40.76820599079029,3D-PM-1010-10,PM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
807,1809,-73.97168818386709,40.778553537087,15C-PM-1017-02,PM,10172018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,True
808,1810,-73.96332506365009,40.7922155082679,32A-PM-1013-09,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
809,1811,-73.967418114684,40.7764595360054,15G-AM-1008-05,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
810,1812,-73.9771695272048,40.772427727626294,7B-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
811,1813,-73.9699675160516,40.7773012642758,15E-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
812,1814,-73.9758959798289,40.7694125671679,4D-PM-1008-01,PM,10082018,Adult,Cinnamon,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,True
813,1815,-73.9607608482656,40.7954687648248,36A-PM-1013-06,PM,10132018,not known,Gray,Ground Plane,EDGE OF WOODS,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
814,1816,-73.9753283783695,40.7733043910649,8C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,True,False,False,True,False
815,1817,-73.9785300509908,40.772112774842704,6A-AM-1006-07,AM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,True,False,True,False
816,1818,-73.9540022445432,40.7979409854977,41E-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
817,1819,-73.96087574240521,40.790668650465705,31D-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
818,1820,-73.9603620122205,40.7955965755851,36B-AM-1013-02,AM,10132018,not known,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,False
819,1821,-73.9801902133148,40.769557595068,3A-AM-1012-03,AM,10122018,Juvenile,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,True,False,False,True
820,1822,-73.959077668148,40.7926045823346,34D-AM-1008-02,AM,10082018,Adult,Black,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
821,1823,-73.9576559099012,40.7992598626483,41B-AM-1010-09,AM,10102018,Adult,Gray,Above Ground,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
822,1824,-73.954595058342,40.7956567934304,39F-AM-1014-04,AM,10142018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
823,1825,-73.9606344681252,40.7958337780644,37B-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
824,1826,-73.9580105174865,40.7974468322692,39C-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
825,1827,-73.95572635334891,40.7939505791448,37F-PM-1014-02,PM,10142018,Juvenile,Gray,Ground Plane,LAWN,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
826,1828,-73.97002473508999,40.78369290444589,21A-AM-1019-08,AM,10192018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
827,1829,-73.9545101041865,40.790382361678205,34I-PM-1010-03,PM,10102018,Adult,Gray,Ground Plane,in the playground.,True,False,False,False,True,with some nuts in the mouth,False,False,False,False,False,False,False,False
828,1830,-73.9711801122578,40.778688894221396,16C-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,True,False,False
829,1831,-73.95956459625391,40.7899599350145,31E-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,True,True,burying,False,False,False,False,False,False,True,False
830,1832,-73.9587712679442,40.7944502501428,36D-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,True,True,False
831,1833,-73.9676206022477,40.784594234984,23B-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,True,False
832,1834,-73.9741846413977,40.7762518164182,12B-PM-1018-01,PM,10182018,Adult,Gray,Ground Plane,Climbing up rocks,False,False,True,False,True,climbing (up rocks),False,False,False,False,False,False,False,True
833,1835,-73.9703914126866,40.7722457975176,10G-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,standing,False,False,False,False,False,False,True,False
834,1836,-73.97079005665191,40.777167055008896,14D-AM-1014-09,AM,10142018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
835,1837,-73.975086415444,40.7671990131313,3F-AM-1006-01,AM,10062018,Adult,Gray,Ground Plane,just to right when enter sanctuary,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
836,1838,-73.9557172336815,40.79211256577221,35G-PM-1006-01,PM,10062018,Adult,Black,Ground Plane,not known,True,False,True,False,False,not known,False,False,False,False,True,False,False,True
837,1839,-73.96910310946879,40.77066938351889,9I-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
838,1840,-73.9615602805554,40.7945662185621,35A-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,False,True
839,1841,-73.9598084794625,40.797616543450204,39A-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
840,1842,-73.97469338525721,40.773313866931,9C-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,True
841,1843,-73.9645147011741,40.777256683379896,17I-AM-1014-04,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,True,True,False
842,1844,-73.97140896474309,40.7767916587915,14D-AM-1014-12,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,True,False,False
843,1845,-73.9642379942652,40.777479252073796,17I-PM-1017-01,PM,10172018,Juvenile,Cinnamon,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
844,1846,-73.9582850206205,40.7978975855555,39B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
845,1847,-73.95826439540551,40.800046006127204,42A-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,True,False
846,1848,-73.9771335416403,40.7668431485224,2E-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,True,False
847,1849,-73.9692190295442,40.776336630915395,14F-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
848,1850,-73.9736165917399,40.772454390149704,8D-AM-1007-04,AM,10072018,Adult,Gray,Above Ground,not known,False,False,False,False,False,chasing squirrel #3,False,False,False,False,False,False,False,False
849,1851,-73.9642288873015,40.782043998356706,22F-AM-1007-06,AM,10072018,Adult,Cinnamon,Ground Plane,not known,False,False,True,True,False,not known,False,False,False,False,False,True,False,False
850,1852,-73.9528462779437,40.792384304368504,36I-AM-1017-04,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
851,1853,-73.9609704650925,40.7938786854735,34B-AM-1013-03,AM,10132018,Adult,Cinnamon,Above Ground,not known,True,False,True,False,False,hopping,False,False,False,False,False,True,False,True
852,1854,-73.9534509627885,40.7921084224711,36I-AM-1017-07,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,"chasing (#8),scratching",True,False,False,False,True,False,True,False
853,1855,-73.95771130260559,40.7904332453456,32G-PM-1013-02,PM,10132018,Juvenile,Black,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
854,1856,-73.9808247660048,40.76894088312871,2A-PM-1019-01,PM,10192018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,runs from,False,False,False,True,False,False,False,True
855,1857,-73.9591667162801,40.7937602121568,35D-PM-1013-07,PM,10132018,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,not known,False,False,False,False,True,False,True,False
856,1858,-73.9714243547433,40.7713973982359,8G-PM-1017-02,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
857,1859,-73.96293834202741,40.7889383725489,29C-AM-1007-02,AM,10072018,Adult,Black,Above Ground,not known,True,False,True,False,False,not known,False,True,False,False,False,False,False,True
858,1860,-73.9600964585868,40.7952339524416,36B-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,True,False,False,not known,False,False,False,False,True,True,False,True
859,1861,-73.97135191580271,40.7798470142991,17B-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,True,False,True,False
860,1862,-73.953287300494,40.793520326789,37H-PM-1006-04,PM,10062018,not known,gray,Above Ground,tree,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
861,1863,-73.9626120417397,40.790512635862605,30C-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,on a rock,True,False,False,False,True,not known,False,False,False,False,True,False,True,False
862,1864,-73.97640160306659,40.7689894344251,4D-PM-1008-05,PM,10082018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
863,1865,-73.969485639023,40.780519159069,18C-PM-1018-05,PM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
864,1866,-73.9741621946917,40.775248147202504,11C-PM-1018-01,PM,10182018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,True
865,1867,-73.9792091200122,40.7685845475313,2B-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,True,False,False
866,1868,-73.9762257701293,40.7744032758323,9A-AM-1013-08,AM,10132018,Adult,gray,not known,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,True
867,1869,-73.9738481771673,40.7706540698938,7E-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,True,True,not known,False,False,False,False,True,False,False,False
868,1870,-73.96294833745279,40.7936809905265,33A-PM-1018-03,PM,10182018,Adult,Gray,Above Ground,not known,True,False,True,False,False,not known,False,False,False,False,False,False,False,True
869,1871,-73.97187204036571,40.770233505633705,7G-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
870,1872,-73.9583738783348,40.7979302775527,39B-PM-1014-02,PM,10142018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
871,1873,-73.9551524422379,40.7910535596756,34H-PM-1006-01,PM,10062018,Adult,Black,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
872,1874,-73.9770948563006,40.7724063459185,7B-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
873,1875,-73.95919577939921,40.79495688734529,36C-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,Clearing near bike path (bikes active),False,False,False,True,True,not known,False,False,False,False,True,False,True,False
874,1876,-73.97008618590509,40.777063934058205,14E-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,False,False
875,1877,-73.96727895735371,40.7874778720268,26A-PM-1006-02,PM,10062018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,False,not moving,False,False,False,False,False,False,False,False
876,1878,-73.9710547484029,40.7723589827074,9F-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
877,1879,-73.9757215415855,40.766820597698604,2F-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
878,1880,-73.9735120882106,40.7715915415169,8E-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,False,True,False,False,not known,False,False,False,False,False,False,False,False
879,1881,-73.95656845779891,40.79360039404129,36F-PM-1012-02,PM,10122018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
880,1882,-73.9737872335563,40.7726586835985,8D-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
881,1883,-73.9786805884996,40.769755923192704,4B-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,True,False,False
882,1884,-73.95655337834991,40.7974368491287,40D-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,False
883,1885,-73.96789372898371,40.7782808361645,16E-PM-1018-01,PM,10182018,Juvenile,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,True,False,True,False
884,1886,-73.97504638449841,40.7666871742836,2F-PM-1014-08,PM,10142018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
885,1887,-73.96965178265579,40.7769658302844,14E-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
886,1888,-73.9635028497015,40.7928207574906,32A-PM-1013-05,PM,10132018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,True,False,False,False,True
887,1889,-73.9674177504573,40.7769569731993,15G-PM-1019-03,PM,10192018,Juvenile,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
888,1890,-73.96810426129379,40.772331431865,11I-PM-1012-04,PM,10122018,Adult,Gray,Above Ground,not known,True,False,True,False,True,not known,False,False,False,False,False,False,False,False
889,1891,-73.9667755678511,40.7760256836088,15H-PM-1008-02,PM,10082018,Adult,Gray,Above Ground,oak tree,False,False,True,False,False,not known,False,False,False,False,False,False,False,True
890,1892,-73.9613351649026,40.79098668513571,31D-AM-1014-03,AM,10142018,not known,Gray,Ground Plane,Undergrowth,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
891,1893,-73.9611368390233,40.7815619053395,22I-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,False,False,True,False
892,1894,-73.9799311173259,40.768557699755895,2B-AM-1010-03,AM,10102018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
893,1895,-73.96751982309179,40.778631094685004,17F-AM-1007-02,AM,10072018,Adult,Cinnamon,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
894,1896,-73.97868986562791,40.7720833097065,6A-AM-1006-08,AM,10062018,Adult,Gray,Ground Plane,not known,True,False,False,True,True,not known,False,False,False,False,True,False,True,False
895,1897,-73.9755055978764,40.77074386817421,6D-AM-1008-02,AM,10082018,Juvenile,Gray,Above Ground,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,False
896,1898,-73.97346875380642,40.769430895922206,6F-PM-1008-04,PM,10082018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
897,1899,-73.95428280532559,40.794179732035495,37G-AM-1014-03,AM,10142018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
898,1900,-73.97927540372909,40.7679690700399,2C-AM-1010-08,AM,10102018,Adult,Gray,Above Ground,stay on side of trunk,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
899,1901,-73.9626527908786,40.7912472380247,31B-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
900,1902,-73.97022281317109,40.7742131587983,12F-PM-1007-12,PM,10072018,Adult,Gray,Above Ground,not known,False,False,False,False,True,going down tree,False,False,False,False,False,False,True,False
901,1903,-73.969105907,40.782047490919204,20B-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,being chased by dog,False,False,False,False,False,False,False,True
902,1904,-73.9719941577406,40.77037129313,7G-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,False,False,False,False
903,1905,-73.9531013359625,40.792122355653504,36I-PM-1007-04,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
904,1906,-73.9757216124349,40.7754310239649,11A-PM-1013-05,PM,10132018,Adult,Cinnamon,Ground Plane,not known,True,False,False,False,True,digging,False,False,False,False,True,False,False,False
905,1907,-73.9664120826015,40.7888022709721,27A-AM-1008-01,AM,10082018,Adult,Gray,Above Ground,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,True
906,1908,-73.95806099213101,40.7907158878729,32F-AM-1012-06,AM,10122018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,False
907,1909,-73.9594120573719,40.78419457505979,26I-PM-1010-05,PM,10102018,Adult,Gray,Above Ground,tree,False,False,True,False,True,not known,False,False,False,False,False,False,True,False
908,1910,-73.9665705456197,40.782355287104394,21D-PM-1008-05,PM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
909,1911,-73.9796383715206,40.7682477738244,2B-AM-1010-07,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
910,1912,-73.9697277998257,40.7705198722028,8H-AM-1017-01,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
911,1913,-73.958024711869,40.7938724278575,36D-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
912,1914,-73.9514111329059,40.797508587289705,42G-AM-1018-01,AM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,True,False,True
913,1915,-73.9760801742337,40.7674218954729,3E-AM-1006-04,AM,10062018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
